"Position","Nickname","Species","Nature","Gender","ESV","HP_Type","Ability","Move1","Move2","Move3","Move4","HeldItem","HP","ATK","DEF","SPA","SPD","SPE","MetLoc","EggLoc","Ball","OT","Version","OTLang","Legal","EncounterType","EC","PID","IV_HP","IV_ATK","IV_DEF","IV_SPA","IV_SPD","IV_SPE","EXP","Level","EV_HP","EV_ATK","EV_DEF","EV_SPA","EV_SPD","EV_SPE","Cool","Beauty","Cute","Smart","Tough","Sheen","NotOT","AbilityNum","GenderFlag","Form","PokerusStrain","PokerusDays","MetLevel","OriginalTrainerGender","FatefulEncounter","IsEgg","IsNicknamed","IsShiny","TID16","SID16","TSV","Move1_PP","Move2_PP","Move3_PP","Move4_PP","Move1_PPUp","Move2_PPUp","Move3_PPUp","Move4_PPUp","Relearn1","Relearn2","Relearn3","Relearn4","Checksum","Friendship","EggYear","EggMonth","EggDay","MetYear","MetMonth","MetDay"
"main @ [14] (Box 14)-24: 0972 ★ - 墓扬犬 - 370E89D7A84C.pa9","墓扬犬","墓扬犬","浮躁","M","2887","龙","捡拾","替身","咬碎","火焰牙","嬉闹","(无)","285","238","236","136","230","172","异次元密阿雷","－－－－－－－－－－","大师球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","89D7A84C","EB7E5F05","24","23","31","27","31","31","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","26","0","False","False","False","True","10842","40480","2887","10","15","15","10","0","0","0","0","(无)","(无)","(无)","(无)","14094","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-25: 0973 ★ - 缠红鹤 - FB3554A73922.pa9","缠红鹤","缠红鹤","勇敢","M","2887","草","胆量","破坏光线","攀瀑","挑衅","羽毛舞","(无)","305","292","184","186","164","194","异次元密阿雷","－－－－－－－－－－","大师球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","54A73922","30388443","31","21","30","22","31","31","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","46","0","False","False","False","True","10842","40480","2887","5","15","20","15","0","0","0","0","(无)","(无)","(无)","(无)","64309","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-26: 0977 ★ - 吃吼霸 - DD6F94337C1D.pa9","吃吼霸","吃吼霸","自大","M","2887","冰","迟钝","撞击","挺住","铁尾","意念头锤","(无)","441","236","266","166","182","95","异次元密阿雷","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","94337C1D","49E1FD9A","25","31","9","31","31","22","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","47","0","False","False","False","True","10842","40480","2887","35","10","15","15","0","0","0","0","(无)","(无)","(无)","(无)","56687","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-27: 0978-02 ★ - 米立龙 - 30298B8A0D53.pa9","米立龙","米立龙","顽皮","M","2887","幽灵","发号施令","冲浪","挺住","龙之波动","热水","(无)","277","149","156","276","203","200","异次元密阿雷","－－－－－－－－－－","狩猎球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","8B8A0D53","BFAB0BD0","25","31","16","31","20","31","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","2","0","0","47","0","False","False","False","True","10842","40480","2887","15","10","10","15","0","0","0","0","(无)","(无)","(无)","(无)","12329","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-28: 0978-01 ★ - 米立龙 - 3F35D664502B.pa9","米立龙","米立龙","自大","M","2887","幽灵","发号施令","攀瀑","挺住","潮旋","终极冲击","(无)","277","136","156","276","248","180","异次元密阿雷","－－－－－－－－－－","狩猎球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","D664502B","ABD81FA3","31","28","25","31","6","31","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","1","0","0","47","0","False","False","False","True","10842","40480","2887","15","10","15","5","0","0","0","0","(无)","(无)","(无)","(无)","16181","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-29: 0978 ★ - 米立龙 - 01B2DB7BCE05.pa9","米立龙","米立龙","慢吞吞","M","2887","水","发号施令","攀瀑","冰冻之风","龙之波动","快速折返","(无)","277","136","140","303","226","200","异次元密阿雷","－－－－－－－－－－","狩猎球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","DB7BCE05","819435EF","16","31","31","18","31","16","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","47","0","False","False","False","True","10842","40480","2887","15","15","10","20","0","0","0","0","(无)","(无)","(无)","(无)","434","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-30: 0979 ★ - 弃世猴 - 2C7236B4CC99.pa9","弃世猴","弃世猴","爽朗","M","2887","龙","愤怒穴位","岩崩","垃圾射击","山岚摔","巴投","(无)","361","266","196","122","216","237","异次元密阿雷","－－－－－－－－－－","潜水球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","36B4CC99","AC421839","31","31","28","7","1","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","31","0","False","False","False","True","10842","40480","2887","10","5","10","10","0","0","0","0","(无)","(无)","(无)","(无)","11378","255","1","1","1","2025","12","16"
"main @ [15] (Box 15)-01: 0996 ★ - 凉脊龙 - 3CB76414EA03.pa9","凉脊龙","凉脊龙","温顺","M","2887","龙","热交换","撞击","冰冻光束","逆鳞","冰柱坠击","(无)","271","186","113","106","138","146","异次元密阿雷","－－－－－－－－－－","重复球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","6414EA03","1A6CAE17","26","31","27","1","31","31","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","61","0","False","False","False","True","10842","40480","2887","35","10","10","10","0","0","0","0","(无)","(无)","(无)","(无)","15543","255","1","1","1","2025","12","16"
"main @ [15] (Box 15)-02: 0997 ★ - 冻脊龙 - 19DBE18567F8.pa9","冻脊龙","冻脊龙","固执","M","2887","草","热交换","猛撞","守住","龙息","燕返","(无)","321","248","168","113","166","160","异次元密阿雷","－－－－－－－－－－","重复球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","E18567F8","F7DE43A5","4","31","31","20","15","31","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","61","0","False","False","False","True","10842","40480","2887","20","10","20","20","0","0","0","0","(无)","(无)","(无)","(无)","6619","255","1","1","1","2025","12","16"
"main @ [15] (Box 15)-03: 0998 ★ - 戟脊龙 - 0E63D1962896.pa9","戟脊龙","戟脊龙","勤奋","M","2887","虫","热交换","瞪眼","龙之俯冲","冷冻干燥","冰锤","(无)","371","326","220","186","208","210","异次元密阿雷","－－－－－－－－－－","重复球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","D1962896","226C9617","31","31","31","21","14","16","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","61","0","False","False","False","True","10842","40480","2887","30","10","20","10","0","0","0","0","(无)","(无)","(无)","(无)","3683","255","1","1","1","2025","12","16"
"main @ [15] (Box 15)-04: 0999 ★ - 索财灵 - 3BAA1948857C.pa9","索财灵","索财灵","温顺","-","2887","草","胆怯","奇异之光","暗影球","力量宝石","诡计","(无)","231","96","158","186","193","56","异次元密阿雷","－－－－－－－－－－","重复球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","1948857C","C11A7561","31","24","31","6","31","1","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","2","0","0","0","71","0","False","False","False","True","10842","40480","2887","10","15","20","20","0","0","0","0","(无)","(无)","(无)","(无)","15274","255","1","1","1","2025","12","16"
"main @ [15] (Box 15)-05: 1000 - 赛富豪 - 877B399C0F46.pa9","赛富豪","赛富豪","大胆","-","2919","草","胆怯","自我再生","力量宝石","淘金潮","诡计","(无)","315","140","248","302","218","204","异次元密阿雷","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","399C0F46","DFAB69DB","14","25","11","18","15","25","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","2","0","0","0","62","0","False","False","False","False","10842","40480","2887","5","20","5","20","0","0","0","0","(无)","(无)","(无)","(无)","34683","255","1","1","1","2025","12","16"
"main @ Party: 0: 0376 ★ - 巨金怪 - C6345E390447.pa9","巨金怪","巨金怪","固执","-","3866","恶","恒净之躯","铁头","尖石攻击","意念头锤","地震","巨金怪进化石","364","405","296","203","216","177","弗拉达利研究所","－－－－－－－－－－","甜蜜球","飧血","传说 宝可梦Z-A","ChineseS","False","野外遭遇(普通)","5E390447","18EBE946","31","31","31","31","31","31","1250000","100","252","252","0","0","0","6","0","0","0","0","0","0","","1","2","0","0","0","50","1","False","False","False","True","51199","13907","3866","15","5","15","10","0","0","0","0","(无)","(无)","(无)","(无)","50740","220","1","1","1","2025","10","19"
"main @ Party: 1: 0658 ★ - 甲贺忍蛙 - 6579DF3C3B4D.pa9","甲贺忍蛙","甲贺忍蛙","固执","M","3866","恶","激流","燕返","暗袭要害","劈瓦","水流裂破","甲贺忍蛙进化石","348","317","170","217","178","281","１６号野生特区","－－－－－－－－－－","甜蜜球","飧血","传说 宝可梦Z-A","ChineseS","False","野外遭遇(普通)","DF3C3B4D","C633379E","31","31","31","31","31","31","1059860","100","252","252","0","0","0","6","0","0","0","0","0","0","","1","0","0","0","0","23","1","False","False","False","True","51199","13907","3866","20","15","15","10","0","0","0","0","(无)","(无)","(无)","(无)","25977","150","1","1","1","2025","10","22"
"main @ Party: 2: 0448 ★ - 路卡利欧 - F6606CFD03D1.pa9","路卡利欧","路卡利欧","固执","M","3866","恶","精神力","劈瓦","尖石攻击","铁尾","地震","路卡利欧进化石","344","350","176","239","176","217","２０号野生特区","－－－－－－－－－－","甜蜜球","飧血","传说 宝可梦Z-A","ChineseS","False","野外遭遇(普通)","6CFD03D1","595CA8F1","31","31","31","31","31","31","1059860","100","252","252","0","0","0","6","0","0","0","0","0","0","","2","0","0","0","0","54","1","False","False","False","True","51199","13907","3866","15","5","15","10","0","0","0","0","(无)","(无)","(无)","(无)","63072","160","1","1","1","2025","10","19"
"main @ Party: 3: 0609 ★ - 水晶灯火灵 - A388694FEB10.pa9","水晶灯火灵","水晶灯火灵","内敛","F","3866","龙","引火","能量球","暗影球","恶之波动","喷射火焰","水晶灯火灵进化石","324","103","216","427","216","197","下水道","－－－－－－－－－－","甜蜜球","飧血","传说 宝可梦Z-A","ChineseS","False","野外遭遇(普通)","694FEB10","8D7B7CD6","31","0","31","31","31","31","1059860","100","252","0","0","252","0","6","0","0","0","0","0","0","","1","1","0","0","0","35","1","False","False","False","True","51199","13907","3866","10","15","15","15","0","0","0","0","(无)","(无)","(无)","(无)","41864","160","1","1","1","2025","10","24"
"main @ Party: 4: 0700 ★ - 仙子伊布 - 1B9EBBB8DCEA.pa9","仙子伊布","仙子伊布","内敛","F","3866","龙","逃跑","巨声","精神强念","暗影球","月亮之力","博识眼镜","394","121","166","350","296","157","蓉粉７号街区","－－－－－－－－－－","甜蜜球","飧血","传说 宝可梦Z-A","ChineseS","False","野外遭遇(普通)","BBB8DCEA","BEDE4F73","31","0","31","31","31","31","1000000","100","252","0","0","252","0","6","0","0","0","0","0","0","","1","1","0","0","0","16","1","False","False","False","True","51199","13907","3866","10","10","15","15","0","0","0","0","(无)","(无)","(无)","(无)","7070","160","1","1","1","2025","10","26"
"main @ Shiny-0: 0684 ★ - 绵绵泡芙 - BD9A39A75819.pa9","绵绵泡芙","绵绵泡芙","害羞","F","2509","龙","甜幕","瞬间失忆","假哭","吸取之吻","妖精之风","(无)","54","24","35","29","28","29","－－－－－－－－－－","－－－－－－－－－－","精灵球","","传说 宝可梦Z-A","ChineseS","False","不合法","39A75819","2740BB9B","11","5","28","13","9","31","6859","19","0","0","0","0","0","0","0","0","0","0","0","0","","1","1","0","0","0","19","0","False","False","False","True","62416","28423","2509","20","20","10","30","0","0","0","0","(无)","(无)","(无)","(无)","48538","50","1","1","1","1","1","1"
"main @ Shiny-1: 0661 ★ - 小箭雀 - ADC88BF9E87B.pa9","小箭雀","小箭雀","天真","M","0490","幽灵","健壮胸肌","啄","叫声","(无)","(无)","(无)","23","14","12","12","9","15","－－－－－－－－－－","－－－－－－－－－－","精灵球","","传说 宝可梦Z-A","ChineseS","False","不合法","8BF9E87B","C37FDDD2","1","30","17","21","2","15","236","7","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","7","0","False","False","False","True","41977","48476","490","35","40","35","35","0","0","0","0","(无)","(无)","(无)","(无)","44488","50","1","1","1","1","1","1"
"main @ Shiny-2: 0014 ★ - 铁壳蛹 - B799D7215F09.pa9","铁壳蛹","铁壳蛹","淘气","F","0853","超能力","蜕皮","变硬","吐丝","毒针","(无)","(无)","25","9","13","9","10","10","－－－－－－－－－－","－－－－－－－－－－","精灵球","","传说 宝可梦Z-A","ChineseS","False","不合法","D7215F09","13D5268D","29","18","9","27","25","6","343","7","0","0","0","0","0","0","0","0","0","0","0","0","","1","1","0","0","0","7","0","False","False","False","True","44222","39407","853","30","40","35","35","0","0","0","0","(无)","(无)","(无)","(无)","47001","50","1","1","1","1","1","1"
"main @ Shiny-3: 0661 ★ - 小箭雀 - 3A4D612BF4DA.pa9","小箭雀","小箭雀","勤奋","F","3247","电","健壮胸肌","啄","叫声","(无)","(无)","(无)","22","11","11","11","10","14","－－－－－－－－－－","－－－－－－－－－－","精灵球","","传说 宝可梦Z-A","ChineseS","False","不合法","612BF4DA","904A5AB8","10","14","18","29","17","28","179","6","0","0","0","0","0","0","0","0","0","0","0","0","","1","1","0","0","0","6","0","False","False","False","True","28207","42199","3247","35","40","35","35","0","0","0","0","(无)","(无)","(无)","(无)","14925","50","1","1","1","1","1","1"
"main @ Shiny-4: 0016 ★ - 波波 - FAECB96F3225.pa9","波波","波波","大胆","F","0271","幽灵","锐利目光","叫声","撞击","(无)","(无)","(无)","15","7","7","8","7","9","－－－－－－－－－－","－－－－－－－－－－","精灵球","","传说 宝可梦Z-A","ChineseS","False","不合法","B96F3225","C021D0D8","11","24","17","31","12","27","57","3","0","0","0","0","0","0","0","0","0","0","0","0","","1","1","0","0","0","3","0","False","False","False","True","45583","41716","271","40","35","35","35","0","0","0","0","(无)","(无)","(无)","(无)","64236","50","1","1","1","1","1","1"
"main @ Shiny-5: 0167 ★ - 圆丝蛛 - 29A310873131.pa9","圆丝蛛","圆丝蛛","乐天","M","1991","水","虫之预感","影子偷袭","纠缠不休","吸取","吐丝","(无)","33","20","20","19","15","16","－－－－－－－－－－","－－－－－－－－－－","精灵球","","传说 宝可梦Z-A","ChineseS","False","不合法","10873131","BB54C723","2","1","29","28","13","28","1757","13","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","13","0","False","False","False","True","31460","1688","1991","30","20","25","40","0","0","0","0","(无)","(无)","(无)","(无)","10659","50","1","1","1","1","1","1"
"main @ Shiny-6: 0013 ★ - 独角虫 - 0F28220635E6.pa9","独角虫","独角虫","害羞","F","2670","水","鳞粉","吐丝","毒针","(无)","(无)","(无)","26","11","10","10","8","14","－－－－－－－－－－","－－－－－－－－－－","精灵球","","传说 宝可梦Z-A","ChineseS","False","不合法","220635E6","F1C45723","0","5","5","26","3","10","729","9","0","0","0","0","0","0","0","0","0","0","0","0","","2","1","0","0","0","9","0","False","False","False","True","3696","43157","2670","40","35","35","35","0","0","0","0","(无)","(无)","(无)","(无)","3880","50","1","1","1","1","1","1"
"main @ Shiny-7: 0661 ★ - 小箭雀 - 7926487E12AB.pa9","小箭雀","小箭雀","怕寂寞","M","3600","飞行","健壮胸肌","啄","叫声","(无)","(无)","(无)","25","13","11","12","12","15","－－－－－－－－－－","－－－－－－－－－－","精灵球","","传说 宝可梦Z-A","ChineseS","False","不合法","487E12AB","C2C723CE","27","14","29","22","30","30","236","7","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","7","0","False","False","False","True","13924","55138","3600","35","40","35","35","0","0","0","0","(无)","(无)","(无)","(无)","31014","50","1","1","1","1","1","1"
"main @ Misc-0: 0026 - 雷丘 - 3A505B6E5AE5.pa9","雷丘","雷丘","马虎","F","0651","地面","静电","嬉闹","冲浪","高速星星","挖洞","(无)","198","124","89","139","92","156","３号野生特区","－－－－－－－－－－","大师球","飧血","传说 宝可梦Z-A","ChineseS","False","野外遭遇(普通)","5B6E5AE5","23520BE6","31","19","31","24","4","31","219073","60","252","1","0","3","0","5","0","0","0","0","0","0","","2","1","0","0","0","19","1","False","False","False","False","51199","13907","3866","10","15","20","10","0","0","0","0","(无)","(无)","(无)","(无)","14928","159","1","1","1","2025","10","17"
